EventID,Energy_GeV,pT_GeV,Eta,Phi
38,70.60494814180336,43.13284656996704,-0.3129289671900141,0.743554142780297
39,80.07720926652354,66.23884992811152,0.6185563569779244,-2.3273814987709183
40,102.95291853803685,53.831681897589,1.9856764110148397,-3.1285196120878123
41,111.07699869993115,54.99095816137749,0.12352920184109302,2.7113942741974064
42,102.57052421784955,33.07729168356671,-0.21673178915646166,0.3449115378308645
43,98.2652757641764,48.29614234611804,-0.2592218130040925,2.6825472994296247
44,95.48344456616067,41.87176409663435,0.1243847669077142,-1.0440673287915603
45,77.82217014448858,58.28058814893309,-0.828293760348399,-1.0820520399344913
46,89.20233687407936,60.710805004028046,0.12019855874605508,-0.6242030332014692
47,93.09041843560318,29.255136489836886,0.4508123363317998,1.2945936830827875
48,115.85683339328374,49.7796513599573,0.20968606357448813,0.41348784340412603
49,105.15427434352692,61.21861504794252,0.4575419340047812,2.6725837026219157
50,73.554397669559,48.13321037686555,0.4337476093485353,-2.9817427573930417
51,104.86125954092192,57.29063645002364,-1.7718966822464437,1.3081336584835137
52,94.22376579375525,53.511654676270844,0.6368701583954032,-1.0660825692072766
53,89.84616999541062,53.41660231952626,-0.6710148456624536,-2.0091512206247164
54,109.17514433261302,47.286850219317024,-1.095839163003958,0.06531762267727093
55,115.46499283743927,37.834191958642904,-1.1044518278549962,0.031816694358479225
56,113.96920178674299,38.784698525749725,0.4335416104725293,-2.280726971213099
57,87.41173715166042,57.09352514455317,-0.22257492722485295,-1.8730423201181146
58,95.36181436223178,50.19458255518883,-1.6819687839854107,-0.5770184281704642
59,104.96895147105346,48.614877553927755,0.47803781519228344,-0.5729547938390627
60,114.63317690683539,45.76109957677647,-1.4396081307988273,-1.1463160165561066
61,92.81238643232065,46.94811154519248,0.13982135851821087,-2.2082559401695154
62,97.21511535004274,60.46911794488139,0.23849892567305414,-3.1141120173242003
63,83.40497538990958,46.647559181319735,0.8855770816950449,2.954574035168415
64,82.05690063878994,36.58935286698431,1.7816847864668515,2.786587843821178
65,112.18788733591298,57.43651775540173,-1.3646763259005417,-0.10272769733846498
66,120.34360042856234,47.95123336135283,-0.05247385606304944,3.110501902471009
67,98.91984817629499,50.31395865532777,-0.27633529504421733,1.0911023396990949
68,115.05299346838036,66.0757830639951,0.43374968596096225,-2.7089479850055223
69,105.42454037571451,49.794394426494925,0.21566877093361858,-2.4019473947261876
70,90.32320368092314,52.891836731187254,-0.35254624273661994,2.6145015403598064
71,105.4209340826262,38.210765087016746,-0.4409021886108555,0.8171420857128946
72,123.07054849698955,47.8033054764904,-1.1164508551840475,2.156286320678073
73,99.46260941335073,56.09526045208601,0.9878615824065092,2.502402010874932
74,123.4696548372101,34.446262661587575,0.45920418159952925,-0.32708998983183246
75,60.703823438653835,52.00845093115709,0.9177681977951373,-2.8366951076262072
76,112.32853756562835,51.00791072644806,-0.3103961364755137,-1.9585923317674931
77,101.30570602357257,50.412874555874396,-0.6568354686944304,-2.7233087724287994
78,95.51488974301199,60.37158898658243,-1.0783150666292278,-1.9557052282175897
79,101.37641164803253,53.344385148485216,0.3589175837406595,-0.5621382019687902
80,70.18646628098661,64.78071898356444,-1.0397932245282346,-2.398940190406547
81,96.70492168243732,40.06410484405964,1.8486630689665502,-2.0939767607609276
82,105.35668857267619,51.35924567218348,-1.3076425810934404,-0.34041178285639884
83,122.16841067112274,50.844667863899474,0.2736601192125019,-1.0042355361795194
84,92.22594672589528,39.3074550624492,1.5668547072137862,-0.2032099989083278
85,87.87259595660218,59.56295002091346,0.599089759263809,-0.4450252745215848
86,92.47364434623195,73.24673305852818,0.17567371249177932,0.907782210047114
87,113.73103176553111,49.82993925516169,-0.9684836469618956,2.746942949949241
88,104.93126664489526,55.05021088273767,-1.381769188567704,-2.4638610271082824
89,92.05359694349441,50.84518475815327,0.7700501089175859,-2.5179227418618075
90,107.69901149670034,42.864153300928244,1.5061472407749465,2.2167461734895246
91,101.4561632402206,31.792397221979837,-0.43884999047817147,0.04019168068669865
92,114.52967485799334,42.94226516904635,-1.139061507616351,1.6738721298440673
93,89.46920359183972,36.08041619048269,-2.4581694305490185,-1.7880569139998654
94,95.08506780103347,67.04102078059118,-0.9807648436625377,2.066304487807633
95,94.11837770301764,48.84890306076761,-0.11365684249904019,2.6631068816252146
96,78.04727577801822,46.54080670952829,1.5991232408367342,0.8512648926540782
97,104.44180415596864,58.89153824787806,0.6731336922329685,-2.476335141527047
98,103.91582908269834,38.78248897144112,0.305085404706753,2.483710568311393
99,100.07670184963692,42.331359619954476,-0.40011966130113097,1.837754591141981
100,96.4811929993728,50.68072269248621,-0.5831657172559563,1.5763115592937265
101,78.76943886924379,60.287689914234804,1.4056475975079636,-2.910822636696828
102,93.69032015851961,55.01685045168788,0.20073854075838948,1.8784369460919077
103,94.85928225209845,52.48325142515882,-2.102600691921022,-2.2748208915044352
104,87.96584096167572,50.78117735236016,-0.6735396478972429,-1.7442990987896534
105,97.58071432500986,54.002358555267755,-0.8582160317716268,0.4846524611222427
106,106.06076285221808,52.016529051292544,-0.5462640091774649,-1.4766693545133431
107,128.29278851815795,39.70027725223064,0.5629106602850852,1.0137806792388346
108,102.61866719247759,50.46079221633151,-0.10744488179424941,0.6790266491231893
109,103.86325586084146,39.26311341082247,-0.07686540700366203,-2.4620686883754828
110,98.8833112635075,50.81082542900824,1.3134731613252366,0.9802685141951528
111,71.21843177051437,45.19352058511758,-0.6964610897866884,2.6637872603186468
112,99.60229186826174,75.39381622782861,1.8641995258873496,-2.1293092644850704
113,100.90345314911539,49.601056162482884,-0.6713075913710861,0.6098586638735073
114,136.9486316872793,35.95760433738411,0.08919819661257138,-0.9935891716036722
115,97.11458552828316,48.658197893230756,-0.2812035954027669,-0.25376735049363797
116,104.52321013500419,55.19358745637888,0.12341913350096105,-1.3383173452428994
117,99.47932345442135,66.73363946152523,0.44459199507312896,-0.9165242424677973
118,82.46982943570703,44.10547600061282,0.43383524008887653,-2.9599343104375877
119,117.14234221772531,34.1757202597636,-0.75311733062058,3.025678804328275
120,111.27899549030161,58.16837011430981,-1.1229146774475707,0.7841410367046491
121,111.8654792056457,36.19401294100349,2.5031717909057107,0.004433355824065899
122,86.35918817807891,45.63844558492515,-0.4839843396005531,-0.7306380074700605
123,121.04191466404149,47.42379514489006,0.6992124386719866,0.2473976494798089
124,78.97223405811579,49.30366546699892,-1.6076413105231968,-0.7533162272878311
125,108.80285640700406,56.89164457074335,-0.2796127199046768,-0.8802244516240894
126,132.85683438714966,43.16365717713612,-0.12719938398244293,-0.22653055932525934
127,85.14195512303968,47.262707478332395,0.4728150699278325,-1.407540111396118
128,91.50553405595842,49.857296470506114,-2.722454140991939,-2.0103057675593323
129,101.49477047631461,51.49597957518788,0.16614061307833064,0.3556653477461236
130,92.44786518825701,50.978271747079226,-1.1497414553678929,2.1536587522285746
131,76.74004853400801,54.3600577522258,0.32434571119492384,-2.1813448927794363
132,101.0284446220904,58.43839509641737,-1.036329196838163,-2.9359167256651544
133,84.06544429410843,53.92634115650968,-0.8554826959255813,-1.5908287227986009
134,107.10388645952773,54.535855235092185,-0.27362761039326816,3.0141736984997207
135,86.20863648649295,34.17776833253522,-1.0523294696031953,2.0656478985608127
136,123.24901607526309,50.50227699165681,-0.47553444673535483,0.6023441789881696
137,88.25120061495645,54.79507548001609,-1.1933757685433153,2.697050477378447
138,95.16907725691486,57.2894119457045,-1.8331704516987275,-0.3438214490841154
139,112.20275826054504,43.07649225766206,1.0179570524293595,3.0365415813452294
140,81.53703525349067,43.40960725111355,-1.2960486928239283,-1.2798719972090449
141,103.41189901906193,44.258993247164014,-0.17868088760798354,-1.6317070990004667
142,119.60714131423643,55.36413899891343,0.7528910814937849,0.8673824291294716
143,75.88775148158159,60.33881054924208,-0.6149441025160431,-0.7655811983124288
144,102.76950787798457,45.92539892708398,-0.8251658997455379,0.7939781166790083
145,103.89824191372635,59.07962313627049,0.22623808866742148,-1.2252492942347353
146,111.72734307665965,51.23479809164594,1.117933822727152,0.7409022588126941
147,81.44573933682878,48.757142228375635,-1.1693152650864689,-1.409027800572179
148,80.19315080373585,47.88615770182031,-0.15014783201743892,-2.821325699710397
149,107.82912348425347,57.46611364602157,-1.7324945949673274,2.5895262435249524
150,104.45477009849779,53.2557781678707,-0.39320100368219,2.407749294046125
151,103.75739275518815,72.75825427647638,0.034204684538075444,2.958112014157394
152,105.19672314245463,41.477753570026756,-0.8546246417550657,1.3604803722394152
153,89.79962917632264,55.181017020299755,-0.45699183382523145,1.1480710192570056
154,103.48380545741506,44.70798990188487,-1.40822676830745,0.3707272229726639
155,104.39608709948021,41.30713013011356,0.07707861138149362,-2.3502731136129285
156,89.28472872960448,49.89132862965028,1.0556942488831498,-1.9525921282337793
157,127.98661766717134,51.37352479407036,-1.0971438697704636,-1.3228009588486647
158,107.10749381367681,79.18173555060093,-0.6226717665523829,2.4514247248237826
159,82.13044754196028,48.15854184316798,0.5025462464541818,-2.0547930780139136
160,109.84830412950744,38.69821270515317,1.2120907193227362,2.656990516742704
161,85.37977494659017,52.73010717494385,-1.4931898122089313,0.14316698312198062
162,111.80626905613678,29.253599624536317,-0.16878473741594932,1.354463966278466
163,117.37893368511106,49.08043217395734,0.283130822319525,-2.448906114680902
164,87.68976522472434,50.160252822951605,-0.10205639062884797,-1.4512050127826073
165,114.45064193866483,57.94600382945212,-2.476792066877087,2.880957381993971
166,106.19171390404748,59.736222494278465,0.5010900093087719,-1.4693232175342783
167,112.33090239991735,44.96430381092283,1.5193363510906441,-1.2784917367685305
168,128.4518947398092,48.49385985370067,0.11666175116950343,-1.9000516684192124
169,96.31917825995694,42.33879169389329,-1.0311060532942633,-2.3305988961901063
170,88.69395753463766,38.71937445192306,-0.5131272463642831,-1.675991668018669
171,86.65728355561716,53.098947793806346,1.769913067655593,0.8942662363217933
172,87.76284572551843,37.26414451403401,0.9099625408605586,-0.28043280107653334
173,98.84347435878844,45.85373099428137,0.6400266183843293,0.33775788105343496
174,105.11727962224965,40.048260401007624,0.35641258353437605,-2.3727517593715635
175,104.15036198995028,55.496831862902596,-0.6611371121909724,1.8982536218712314
176,112.40774873554035,68.01430099266489,-0.20057118065576857,1.7850196485308851
177,100.1950283781686,36.98412017196669,-0.07792273567851586,-3.0059392411148225
178,121.80301115735975,31.469815171024308,0.549574316064444,-0.7318962466810546
179,96.03014750143066,48.751131146499326,1.5089188942669034,-2.7094942177187815
180,140.8025374988443,50.15697795957758,1.118338136793128,1.8353547413623055
181,109.3850102164751,52.18659306757298,-1.4193843557960406,1.4908093868545818
182,87.14263665375576,45.53679484765655,0.22399496890104872,2.5257656877238803
183,83.93661252908332,47.99360701174568,0.736763345167897,-1.6562227721364975
184,107.23708622864778,53.67510410540602,0.6188603301446354,-0.2746010649946733
185,96.64805822011223,60.40430892644839,-0.6292337633874194,-1.982421134437697
186,110.71000741138138,30.449512296817172,2.9141092157683617,-0.8090547677902293
187,107.09856436860318,46.310605609685375,-1.2770845623311189,0.13975847142894482
188,98.9075663101469,52.13808793941063,-1.08318844666605,-2.8065054184556883
189,87.29809422897392,40.82023895389264,0.2335950812615763,1.3500706073157902
190,77.27729162971204,67.311696317673,2.1168030549638535,0.27202020578197095
191,93.30227571899468,43.64590119771263,-0.8361948507041709,2.0669104636023397
192,112.84598191485209,49.58707312992717,-0.2658283656469923,-1.4339454017273587
193,103.21140616195306,55.56022096842291,1.0772936730156928,2.5341412427032113
194,81.31391831932018,44.087152111981055,-0.0178621548877335,3.133388403415781
195,102.59771388776772,31.534269521955828,-0.3346038545302957,2.634529787337949
196,105.77976069593255,45.71345473083467,0.5656329018867201,1.7460499211306324
197,86.742138456983,60.2944055592704,0.2725179902295931,1.962671072637816
198,102.30587658918292,46.631048732148614,1.0304387856367914,0.4633487412452335
199,100.87313077669,41.53565698541021,1.2914688890653634,-1.9468206960338377
200,82.85544553254066,59.256722095027214,0.3070030600053617,1.112379431693145
201,105.36681040522424,46.692251039769474,0.291732725378309,1.33676653660131
202,108.41176789552351,44.89839186349783,0.21411098228613354,3.0497647816546074
203,116.24576864762915,51.4945608966331,0.4891305566492876,0.2595038234688989
204,115.80703078052355,57.70750209618787,0.05517063787146392,-1.4365308455605623
205,79.33495948064363,73.81713531732547,-0.0006084823222894505,1.154048489926292
206,85.93262440127316,58.27236107657423,1.1966271208272423,3.012007106745439
207,107.7255290081299,61.59839966388344,1.5161161803550431,-2.0281248289255505
208,107.70678926368313,44.940338010121444,-1.5075529446334208,-1.0932873216757666
209,107.72571529459071,39.741318940305234,0.010021151740569072,0.2631457933951773
210,157.7909723598208,50.62331349619123,-0.6886944334452347,-2.0721025606322425
211,108.5633576603975,51.07169915259596,-0.3109714664860723,-3.0019762578419824
212,117.03348460270898,39.214872586354026,0.40251620973532143,-1.0242652498994276
213,114.31002645239803,48.24705470095987,0.6694383715424684,2.295692451663877
214,109.77086876958697,53.99317601719131,-0.1121264436113449,-2.868472645632413
215,95.27096133039481,53.6039339501808,-1.9133403347228028,-0.4465518921523315
216,111.38453830739901,55.042878533842725,-0.9650455805761796,1.6474560439802923
217,88.40762178193643,52.90964730137443,0.896499670200166,2.8474302343799636
218,96.44772089889986,44.929913407299445,-2.7404264220349313,3.050331894021796
219,92.71954678256344,44.86099373351157,1.1874271516819999,-0.49028084126927673
220,101.22811209079484,38.010486020061236,0.5212299906445413,2.829847981027317
221,134.71987850010262,67.84775039185095,1.316176081530022,-2.9190486810760836
222,71.99102211112378,50.13450364619293,-0.19856918688096045,1.545141691619122
223,110.2939028556177,47.75146944205148,-2.061405424022905,0.8968997874680653
224,75.80926193215522,40.71207918547541,0.430362641506498,-1.5738005841843237
225,92.92102201315849,79.35657902327779,1.2746531240383412,0.045983495940953745
226,116.33425895451049,39.26671967777104,0.924721805513421,-2.32758251200285
227,100.96420028643195,45.71152074393927,-0.6626914834880354,2.334813759048643
228,83.8338283310604,54.15836836286061,0.0867610754626467,-0.8928526610216752
229,89.27044436110047,56.00212965744278,-0.532836268779924,0.7919607648814213
230,110.19396623402014,59.579320552156844,-0.8192664641893721,-2.1439718244611274
231,89.04450052424295,68.07608507769262,0.955388571179851,-1.8462207309460306
232,103.24687884372962,55.06157655460712,-1.1975323112651621,3.0910530408037573
233,100.6835775985572,39.439692000333324,-0.8938164305816126,1.5901887150008172
234,90.22599478591275,47.430548748782186,-1.1040256334723855,2.902654864494723
235,132.1591613398799,53.07832372513885,-1.4902475232990466,-1.282704959217517
236,109.50878533477017,70.68226041505824,0.14641429184260343,-2.1076136051049303
237,69.6228612001359,36.02194521575703,1.161503048481976,0.01927972464580785
238,102.79681472154141,62.025765052252275,-0.18487675624526564,-0.03350017077118439
239,90.07320302847418,51.79914369546417,-1.5057478005641665,-2.0423712888033125
240,112.78650002194335,58.37830535229481,0.8399445397420275,1.465361772940664
241,88.11218892350949,48.98005283364068,1.6857017540349715,-0.8684773647366826
242,98.27895337799652,41.575673698736736,-0.6462423241465945,-1.9706253728380365
243,107.57480918470685,57.50872779401332,-0.4785542667177183,-1.0556794667678
244,112.98632791255181,56.54431027105621,0.5156606300833942,0.39997940622088546
245,81.99555389416335,59.72056965739722,1.6218737477850513,1.4229588335794254
246,94.98248146238578,49.866953646213645,-0.5198341457252261,-0.11378291864965417
247,92.87582033258566,44.001779766801505,-1.332449780998205,0.16081806402704713
248,90.20006151139432,34.412130049761586,0.6314186062724064,-2.2685695903820005
249,126.48181360421646,58.19373268139407,0.7990680731422993,2.60557992514748
250,106.07472566441433,54.23889482443986,0.006131450435226853,2.6937535816559652
251,81.08674068497433,40.342173671360406,-0.5581332596574506,1.1525032578604488
252,113.76792920582164,44.614263267033756,0.9943787309920463,-3.0308112440306543
253,131.8323429551895,45.332411880485594,0.5280360045479643,0.23294416863898215
254,115.4869789082672,35.17015568017582,-0.7684355169034929,0.8119067468360255
255,77.2094505106898,41.82317603394866,0.0490947313056715,3.108004145824732
256,92.73648890700623,38.66169643193646,-1.3517075320246466,3.116880604257261
257,119.00366723779933,45.87520988112063,0.6858904564379201,2.246937659479884
258,89.38495801571828,42.61302501670437,-0.2622335693828559,-2.7405307023486194
259,106.65729142219342,33.72995079133251,-0.4357108323847371,2.8480195586323083
260,111.61951080144006,70.22590230569482,-0.03287448515243416,0.7078714927939687
261,86.09604292632875,62.52540731029231,0.040307699330247825,1.8905273353994971
262,99.10711965907299,42.209805784800146,0.8949300615655605,-0.5831245232550524
263,51.38098989896391,52.7242139665361,0.5910905313252215,-1.1330501287747512
264,84.63418537998565,54.17465089821295,-0.1564092787928027,-0.23094384504896803
265,96.2114777291026,61.91085854773477,0.7636681497189952,-2.2187528717049023
266,81.28325227052726,41.81394973339921,0.40073725369161306,-0.8980799368836729
267,124.48616955897452,60.92106783982426,-0.4265996362860371,2.246977020134347
268,78.54787933059052,44.52094695793065,-0.1247181582364859,-2.9031427159151018
269,93.39933269954524,36.641375958313866,-0.1482228888431208,-2.1935979266054844
270,101.96110865929137,57.24136559314498,0.5052613431742017,-2.35546463758941
271,121.61909933599173,62.907584241224285,-0.36702261472164177,-0.6089943260122821
272,78.46206773230841,75.87908973530685,-0.3904091864216333,3.12266079353818
273,117.4474562823244,38.002747349097866,1.9687573094339588,-2.0523526536025694
274,100.1534959152938,56.989196850807886,0.9397354817471042,-2.2274982071781655
275,85.27737023428074,45.90198756206467,-0.7606006644251391,2.6078720629902348
276,106.93155211394907,57.83358710524031,0.5709409939421983,2.4004941948009213
277,102.98589543360205,35.295104487687496,0.11835006565517724,-2.9390204345294086
278,90.99674684261808,37.37230224301436,0.3915511752600938,1.5815151907282017
279,101.04703127485028,42.24125176833516,0.13734132456510456,0.9768198112870703
280,94.2202960470736,50.78964045668084,1.1896426454852358,1.6822651225989045
281,101.70276017876873,43.58918733461645,0.34562034465144587,-0.03454209525181762
282,109.9319601178157,56.590543439134194,-0.062088698214287405,3.087426685607719
283,123.79025224218029,60.26894618257914,1.0421905769830173,-2.866093709861441
284,81.43276751759726,55.995775412453554,0.233285041087872,-1.66899254547703
285,131.995500619844,66.18787639660869,0.12147857932905783,-0.6500207346161471
286,70.71868300716247,54.15826629455343,0.3140226024861145,-0.3155544996506885
287,97.72322357446625,37.83103289659833,-0.0936090233663665,2.6475294735660393
288,108.82475809726864,63.6337651353834,0.009226992995468902,0.3770185387368872
289,104.2148780160255,43.948437643940025,-0.5866945887618727,-2.8581519093438104
290,90.65950720269109,59.1041849968557,-0.7511672196238788,-0.5789140744509496
291,96.87816624464087,65.73734216555107,-0.9985703864824396,-0.5247062140112861
292,92.6049859801175,54.566880107303994,-1.391983286797076,2.924765825017527
293,91.15952864583683,35.038411868353506,-0.8797173613845565,0.6232737048187831
294,112.74403145531537,40.81787833490208,-0.17426703446692562,0.8523208172090171
295,105.35523228947571,63.227444668851355,0.10311758244563701,1.3399083126694942
296,89.60635607109019,48.308773143571834,-0.2712965631476405,1.696707060654747
297,113.49399813149876,50.79573534942166,-2.355703490127358,0.8485509000151588
298,104.60949281314915,57.58824416163609,1.5745863577623422,-1.651256591599054
299,112.1929317825844,56.963228620803235,1.0864801228903818,2.350199793198957
300,109.44443262885419,52.78799812385461,0.4457598512171287,1.45845171944553
301,87.56507483616892,47.91331628779534,1.907490672553268,1.5197170782015919
302,91.59728439704546,46.87331554267643,-0.9773641174837107,3.119958008140781
303,111.20940407684893,58.57898825291343,1.8876251206260046,1.90083027888514
304,109.15555398150197,55.53569531067793,-0.9652140767505479,2.0681192601420033
305,99.68647609053778,47.4269999938221,0.23873792529135657,2.8362645038898915
306,101.75991074963173,60.82112312993141,-1.2738373251342043,-2.1919897263239414
307,119.16497343682637,48.70965884870216,0.014694095544366792,-0.014279314721754588
308,91.12642916746255,41.48337825665607,0.3861664979983887,0.5062175388688277
309,108.20646071755057,42.410293010966555,-0.1546903311345547,-1.0726922297284034
310,96.9671102134916,40.21259163690234,0.7138774440901375,2.132534103565577
311,96.7347819515917,47.27589983396313,0.09901444948725731,1.6488311110400353
312,116.48165277980786,62.33724278336193,-0.5224147283775092,1.387849288354099
313,112.38124523482045,41.94904818969491,-0.5668133178023392,3.1236820553610762
314,112.20264454000957,51.884757610181026,0.8109137726156964,-1.511851419234132
315,119.58218210731494,43.43310654372587,-0.6537420298069675,1.4794215441958931
316,100.31505762449139,47.39690958728563,0.9154029704849369,0.3229838414520363
317,110.22929456942445,34.89958788014748,1.2227117928319309,-1.1750236208381208
318,95.34599865109816,47.79461770843463,-1.66871386234613,-2.1325955869363016
319,104.86249528732664,48.06294620195038,1.1329263873010347,2.4874115084126895
320,98.04785418448473,55.402879440356955,2.060422698444699,0.599764486439669
321,101.45493947489078,52.232809132553705,0.25200376120192847,2.041619514470118
322,108.92735538155371,38.01607875047955,0.5990841852948223,0.2849109372327998
323,87.72668975149791,60.84198244043543,1.0370053243691586,-1.7594358925081988
324,131.3858091352819,52.10303040221996,-0.2754823151790223,-1.0207109106619212
325,84.90973927750447,51.98393517177487,0.1822802235378697,-0.7443134044416988
326,81.78717080818402,49.90817646614861,-1.3141995296231093,2.971537065176995
327,117.37166310250102,44.8224255277778,0.13863502853045098,-3.106197721632638
328,111.87494040944404,52.17802339748726,0.4981119956445415,3.051529620063925
329,109.36179725578234,54.75588435928582,0.5161630229264693,3.0188294863855676
330,109.4251826389642,32.53104308654445,1.0654247235975804,3.117407357204491
331,99.81629840729629,44.61239162653904,-0.7748021781355291,-0.1471008102264686
332,86.54118442771252,47.45053029596411,-0.5326067566734964,2.9141977032607675
333,101.1370683729059,52.56170605694278,1.8955073459913552,-0.6559696866586928
334,89.84257432731832,61.93311005927126,-0.15032837376370992,-2.9763798103216805
335,114.62679600126627,42.28259185403218,0.200033787312328,-1.731977708471642
336,97.79413927746792,45.02038153182158,-0.06701004172522106,2.797878823532817
337,87.61754204811233,44.8746588935345,-0.8216808263050224,-3.055106534666975
338,95.1792123752051,41.98472409895459,1.6235292108918062,0.28898967590606484
339,106.19397181413436,46.528135048877374,-0.5277014119206057,-2.6665738610473144
340,91.54413170794038,57.708022199879714,-1.12728552370693,-1.3421098799871258
341,87.66669406650352,39.461645046356544,-0.4507402773027516,-2.588088948329302
342,103.65530817237868,54.27814395152903,-2.0017060017255335,2.2589849496880925
343,103.67449856663085,32.98097769981665,-0.6512874649831818,0.5722141447728832
344,92.39585236943306,44.38662003557794,-0.9681285978523266,2.5265094373232158
345,92.93442541572516,46.70510699782014,0.6174286309273244,1.1834580559114274
346,103.48074906036454,66.74859672914064,-0.6734142395598725,2.9595633166927753
347,78.27873487754013,47.25197695247312,0.8878039355788485,0.062063135259978974
348,78.88804338435168,27.987565265490815,1.3984839930693214,0.8715442892828262
349,89.22333668121345,30.011110931387503,0.7811753362875992,0.4794624559351335
350,96.7982927243223,50.34029586346681,-0.2153882888600766,-0.09889463844235946
351,104.66361348397007,56.13770855789909,0.14111449670559295,2.173726801707047
352,122.13034325424329,53.75455857627253,-1.5249849401440596,0.9080782089621433
353,112.86489434803029,51.675701058009906,-0.13377937252123967,1.8932007954129109
354,97.60092205054859,61.62259597505667,-0.8604384680668331,1.799277678966389
355,99.71475688145966,44.60408779262868,0.6943263811492989,-1.941220507152678
356,84.96205953043287,58.94910556026825,2.572752389244474,0.9435053011890426
357,99.72230296011415,33.679851149735825,0.49982163597380935,-1.8871671528621263
358,95.67012041619793,40.95052167061934,-1.9911401489546665,0.5235180046884373
359,104.84077840507135,31.929586050681838,-0.36123019291437297,1.1148550022970412
360,87.59153584671516,47.25154699330208,0.12249092537445466,3.1242200960135156
361,107.79019771361759,49.53738782733657,0.0873574252602637,-2.949691745227157
362,122.99108369503867,51.1410149222652,-0.7308131256087531,-2.5682997835025727
363,98.36859777314713,50.61883352887135,0.2452917426369353,-2.657619646689488
364,106.02567583148412,40.72446669188272,-1.2425008369193873,-0.638614872769451
365,110.35215987566669,48.097591555867844,-0.944908722685067,2.020599267847622
366,93.98169292171245,35.02553331394252,0.6457976416037114,2.1617696950102205
367,103.36138722715626,63.6322897513225,-1.015663230879826,1.488986713936499
368,100.18888601172692,46.96373927101999,0.5382116054922572,2.4936595378051942
369,101.46514147823248,45.11113880956309,-1.369463774656058,-1.1130037961074675
370,88.404853242168,65.88940328444083,1.764825883791736,-2.587700688064104
371,100.36765261388415,37.57753466450771,-0.7742699224040547,-2.776206402555964
372,107.46997436868175,38.74412885968031,-0.22366657180344413,2.2125151300897166
373,121.76715411692562,39.037796751314346,0.3306132610904059,1.4478739389240234
374,114.3890623912781,49.32128618300518,-0.5653499525010943,1.2479367725100516
375,132.29773686267333,54.31631629637597,0.14340596107130443,-1.0073432740430879
376,88.48978655667926,57.39675468117834,0.5753567245201257,-0.7545779543424649
377,113.08480955081018,75.7199531749497,0.9606132325034853,2.8784121938003935
378,102.75013008607527,27.50567545799236,0.7914974359729572,-2.7406956229452946
379,132.8470439982651,56.08735589124417,-0.171810463802674,1.719907227636286
380,87.87552571967272,44.42869427427769,-0.14663177404360228,-1.1961091034520368
381,87.40417236728835,44.135848511112265,2.3491085580250326,-2.896205249002515
